,id,name,lat,lng
429,4bb652a446d4a593db0cc6c0,7-11 adb avenue,14.586205866690307,121.05978734929421
430,4d36c145e4b4a09362a22636,7-11 rmc,14.579459,121.058864
437,4ca6b15da6e08cfa2ca07d94,ministop san antonio,14.577648238358242,121.06036394690315
438,4c2c713657a9c9b6ab64f767,mini stop (pacific place),14.5851,121.061035
439,4d646ab04e1ea1cd7cc244b9,wilma's convenience store,14.587818482341502,121.03642442638156
446,4dbb95bbfa8cee7273365dc3,melda store & fruit stand,14.592352522643973,121.03662599505303
449,5051655be4b0bdd5e8add6aa,parc store,14.58585170840548,121.06410336721225
450,4de029c045dd3eae87678d20,kathys store,14.579382,121.047178
453,5002dc2c8302e49d1a50b9a3,ram-bugoy store,14.598327059274391,121.02672100067139
454,4f257cb6e4b067a327dbe8b8,jrj store and general merchandise,14.581558571265752,121.03636283588693
455,4f25741fe4b0e12082a977cd,kaypee's drug store and genenral merchandisne,14.581495808242446,121.03616126677555
456,52ecd6ca498ea55815cc91be,robinsons galleria grocery,14.589681625366211,121.06035614013672
457,4ba1ec40f964a52010d237e3,echostore,14.585695286185512,121.05941804711752
459,553495dd498e151e3857679d,afpces minimart,14.600466950875742,121.06071102374291
460,513fea69e4b0d0bf21cebdde,afpces minimart,14.602184519147356,121.06193700255702
461,512581a3e4b0268334765a63,afpces minimart,14.602261,121.061985
462,5bab16b946e1b6002c4c48d3,chinese minimart,14.582105,121.06098
464,4f1647bce4b07e9ecf4536e8,afp mini mart,14.601847,121.061906
466,4c9879417b9d37043849de85,easy kitchen sonamoo mart,14.584614686063567,121.06241840329176
470,530eb652498ea2e95028ad58,familymart,14.587300417974928,121.04622223875123
472,5e5f93ac5a39380008215095,mart ssada,14.586573,121.063673
474,5d2589bb972c0d0023c80f1c,bnb mart korean grocery,14.585471,121.066106
475,51e67e52498eb97d991fbeb4,grace mart,14.578688852986332,121.04716308791517
476,512f0ab7e4b0f660f8db5f9a,mp right mart,14.591955,121.025951
491,5479c1f1498e385d53f2331e,all day supermarket,14.582473452103798,121.05320567600852
494,5ca5af05c824ae002c9fcda2,sunny days ahead,14.582071,121.060618
495,4ecce4452c5b26aab9135daa,7-eleven,14.585177,121.088057
496,4d6be3e671d3721ef93b9706,7-eleven katipunan,14.571938131307633,121.08686205961011
497,4f84a1e0e4b063d3eafb2007,7 eleven market ave pasig city,14.563966227249924,121.08505428384957
498,5c261ab5c21cb1002c055c2f,7-eleven,14.586962,121.088508
499,4c3bb62cdef90f47ec64fe2d,7-eleven,14.575269564843163,121.10911949399826
500,4c9797a7f6c8ef3b4e818acf,7-eleven,14.574392646367523,121.07903189936627
502,4d61312e29ef236a1a11ae59,7-eleven,14.552288032927757,121.07620417354808
503,564a1f73498eafa54522f544,"7-11 karangalan village manggahan, pasig city",14.565270412808848,121.10241452126765
504,4d363308cea8b60c49b916f8,ministop caniogan,14.566460600549082,121.07603178839592
508,4ceddf1723f260fc7ca2ccbf,ministop,14.56238334576977,121.0986315245794
509,4c6fc696b5a5236a21154e52,mini stop,14.559285629806897,121.0985979471508
511,4d95b035af3d236ab498f6c6,liana's supermarket & department store,14.559351344612264,121.08434012094858
513,4e5b201445dd705592acfbb8,crystal clear water store greenwoods,14.55864466660248,121.10056221089543
514,4d7dec30870037041cba6699,ate khaye's sari sari store,14.57204,121.079171
515,50babf82e4b0cdd4bc2038b1,medley's store,14.567740818820598,121.11556454120874
516,4d918f23608fa1cd7dd49a83,bobert store lifehomes subdivision rosario pasig city,14.584583,121.077494
517,4e0d973dd4c0f6d6b3f13ba0,urc main office - company store,14.569860680206299,121.07078701138724
518,51fcdcc8498efc415a3785e3,gerry rice store,14.5625542,121.070036
519,4db4b049fa8c350240ead32d,super mightee mart,14.587652706968859,121.08870823161533
520,4daf9946ced757a69cf8a287,unisave mart,14.551025786912945,121.07563438001445
524,5249d8be498ef81af33e2ac5,7-eleven,14.574349,121.036798
